spine_category,category_number,site,site_cervical,site_thoracic,site_lumbar,diagnosis,icd10_code,three_digit,chapter,sub_chapter,major,dx_lower,site_number
Degenerative,1,thoracic,FALSE,TRUE,FALSE,"Schmorl's nodes, thoracic region",M51.44,M51,Diseases of the musculoskeletal system and connective tissue,Other Dorsopathies,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders","schmorl's nodes, thoracic region",3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,"Other intervertebral disc disorders, thoracic region",M51.84,M51,Diseases of the musculoskeletal system and connective tissue,Other Dorsopathies,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders","other intervertebral disc disorders, thoracic region",3
Degenerative,1,thoracic,FALSE,TRUE,TRUE,"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder",M51.9,M51,Diseases of the musculoskeletal system and connective tissue,Other Dorsopathies,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders","unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder",3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,"Radiculopathy, thoracic region",M54.14,M54,Diseases of the musculoskeletal system and connective tissue,Other Dorsopathies,Dorsalgia,"radiculopathy, thoracic region",3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Pain in thoracic spine,M54.6,M54,Diseases of the musculoskeletal system and connective tissue,Other Dorsopathies,Dorsalgia,pain in thoracic spine,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Segmental and somatic dysfunction of thoracic region,M99.02,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",segmental and somatic dysfunction of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Subluxation complex (vertebral) of thoracic region,M99.12,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",subluxation complex (vertebral) of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Subluxation complex (vertebral) of rib cage,M99.18,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",subluxation complex (vertebral) of rib cage,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Subluxation stenosis of neural canal of thoracic region,M99.22,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",subluxation stenosis of neural canal of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Subluxation stenosis of neural canal of rib cage,M99.28,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",subluxation stenosis of neural canal of rib cage,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Osseous stenosis of neural canal of thoracic region,M99.32,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",osseous stenosis of neural canal of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Osseous stenosis of neural canal of rib cage,M99.38,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",osseous stenosis of neural canal of rib cage,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Connective tissue stenosis of neural canal of thoracic region,M99.42,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",connective tissue stenosis of neural canal of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Connective tissue stenosis of neural canal of rib cage,M99.48,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",connective tissue stenosis of neural canal of rib cage,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Intervertebral disc stenosis of neural canal of thoracic region,M99.52,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",intervertebral disc stenosis of neural canal of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Intervertebral disc stenosis of neural canal of rib cage,M99.58,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",intervertebral disc stenosis of neural canal of rib cage,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Osseous and subluxation stenosis of intervertebral foramina of thoracic region,M99.62,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",osseous and subluxation stenosis of intervertebral foramina of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Osseous and subluxation stenosis of intervertebral foramina of rib cage,M99.68,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",osseous and subluxation stenosis of intervertebral foramina of rib cage,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Connective tissue and disc stenosis of intervertebral foramina of thoracic region,M99.72,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",connective tissue and disc stenosis of intervertebral foramina of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Connective tissue and disc stenosis of intervertebral foramina of rib cage,M99.78,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",connective tissue and disc stenosis of intervertebral foramina of rib cage,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,Other biomechanical lesions of thoracic region,M99.82,M99,Diseases of the musculoskeletal system and connective tissue,"Biomechanical Lesions, Not Elsewhere Classified","Biomechanical lesions, not elsewhere classified",other biomechanical lesions of thoracic region,3
Degenerative,1,thoracic,FALSE,TRUE,FALSE,"Thoracic root disorders, not elsewhere classified",G54.3,G54,Diseases of the nervous system,"Nerve, Nerve Root And Plexus Disorders",Nerve root and plexus disorders,"thoracic root disorders, not elsewhere classified",3
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Spinal stenosis, cervicothoracic region",M48.03,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"spinal stenosis, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Kissing spine, cervicothoracic region",M48.23,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"kissing spine, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Other specified spondylopathies, cervicothoracic region",M48.8X3,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"other specified spondylopathies, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Anterior spinal artery compression syndromes, cervicothoracic region",M47.013,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"anterior spinal artery compression syndromes, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Other spondylosis with myelopathy, cervicothoracic region",M47.13,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis with myelopathy, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Other spondylosis with radiculopathy, cervicothoracic region",M47.23,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis with radiculopathy, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Spondylosis without myelopathy or radiculopathy, cervicothoracic region",M47.813,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"spondylosis without myelopathy or radiculopathy, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Other spondylosis, cervicothoracic region",M47.893,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Spondylopathy in diseases classified elsewhere, cervicothoracic region",M49.83,M49,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylopathies in diseases classified elsewhere,"spondylopathy in diseases classified elsewhere, cervicothoracic region",4
Degenerative,1,cervicothoracic,TRUE,TRUE,FALSE,"Radiculopathy, cervicothoracic region",M54.13,M54,Diseases of the musculoskeletal system and connective tissue,Other Dorsopathies,Dorsalgia,"radiculopathy, cervicothoracic region",4
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Spinal stenosis, occipito-atlanto-axial region",M48.01,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"spinal stenosis, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Spinal stenosis, cervical region",M48.02,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"spinal stenosis, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Kissing spine, occipito-atlanto-axial region",M48.21,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"kissing spine, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Kissing spine, cervical region",M48.22,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"kissing spine, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other specified spondylopathies, occipito-atlanto-axial region",M48.8X1,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"other specified spondylopathies, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other specified spondylopathies, cervical region",M48.8X2,M48,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Other spondylopathies,"other specified spondylopathies, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Anterior spinal artery compression syndromes, occipito-atlanto-axial region",M47.011,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"anterior spinal artery compression syndromes, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Anterior spinal artery compression syndromes, cervical region",M47.012,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"anterior spinal artery compression syndromes, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Vertebral artery compression syndromes, occipito-atlanto-axial region",M47.021,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"vertebral artery compression syndromes, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Vertebral artery compression syndromes, cervical region",M47.022,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"vertebral artery compression syndromes, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other spondylosis with myelopathy, occipito-atlanto-axial region",M47.11,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis with myelopathy, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other spondylosis with myelopathy, cervical region",M47.12,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis with myelopathy, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other spondylosis with radiculopathy, occipito-atlanto-axial region",M47.21,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis with radiculopathy, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other spondylosis with radiculopathy, cervical region",M47.22,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis with radiculopathy, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Spondylosis without myelopathy or radiculopathy, occipito-atlanto-axial region",M47.811,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"spondylosis without myelopathy or radiculopathy, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Spondylosis without myelopathy or radiculopathy, cervical region",M47.812,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"spondylosis without myelopathy or radiculopathy, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other spondylosis, occipito-atlanto-axial region",M47.891,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Other spondylosis, cervical region",M47.892,M47,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylosis,"other spondylosis, cervical region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Spondylopathy in diseases classified elsewhere, occipito-atlanto-axial region",M49.81,M49,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylopathies in diseases classified elsewhere,"spondylopathy in diseases classified elsewhere, occipito-atlanto-axial region",5
Degenerative,1,cervical,TRUE,FALSE,FALSE,"Spondylopathy in diseases classified elsewhere, cervical region",M49.82,M49,Diseases of the musculoskeletal system and connective tissue,Spondylopathies,Spondylopathies in diseases classified elsewhere,"spondylopathy in diseases classified elsewhere, cervical region",5
